Date,BRL=X,BTC-USD,ITUB4.SA,PETR4.SA,^BVSP
2021-08-27,5.2515997886657715,49058.66796875,26.704360961914062,12.260540962219238,120678.0
2021-08-28,,48902.40234375,,,
2021-08-29,,48829.83203125,,,
2021-08-30,5.2027997970581055,47054.984375,26.513364791870117,12.178776741027832,119740.0
2021-08-31,5.1828999519348145,47166.6875,26.860626220703125,11.701093673706055,118781.0
2021-09-01,5.1493000984191895,48847.02734375,26.97787857055664,11.636540412902832,119396.0
2021-09-02,5.184599876403809,49327.72265625,26.005075454711914,11.447188377380371,116677.0
2021-09-03,5.18179988861084,50025.375,25.857425689697266,11.330995559692383,116933.0
2021-09-04,,49944.625,,,
2021-09-05,,51753.41015625,,,
2021-09-06,5.189799785614014,52633.53515625,26.18747901916504,11.38693904876709,117869.0
2021-09-07,5.169300079345703,46811.12890625,,,
2021-09-08,5.169600009918213,46091.390625,24.94542121887207,10.745726585388184,113413.0
2021-09-09,5.3206000328063965,46391.421875,25.275480270385742,10.973810195922852,115361.0
2021-09-10,5.196499824523926,44883.91015625,25.023588180541992,10.904953956604004,114286.0
2021-09-11,,45201.45703125,,,
2021-09-12,,46063.26953125,,,
2021-09-13,5.247000217437744,44963.07421875,25.33627700805664,11.287961959838867,116404.0
2021-09-14,5.213200092315674,47092.4921875,25.179935455322266,11.13733959197998,116181.0
2021-09-15,5.238900184631348,48176.34765625,24.77170753479004,11.330995559692383,115063.0
2021-09-16,5.221700191497803,47783.359375,24.754331588745117,11.232016563415527,113794.0
2021-09-17,5.256800174713135,47267.51953125,24.1637020111084,10.728513717651367,111439.0
2021-09-18,,48278.36328125,,,
2021-09-19,,47260.21875,,,
2021-09-20,5.289700031280518,42843.80078125,23.616500854492188,10.608016014099121,108844.0
2021-09-21,5.323200225830078,40693.67578125,23.555702209472656,10.849007606506348,110250.0
2021-09-22,5.268899917602539,43574.5078125,24.102903366088867,11.124431610107422,112282.0
2021-09-23,5.287700176239014,44895.09765625,24.936725616455078,11.550472259521484,114064.0
2021-09-24,5.3018999099731445,42839.75,24.58930778503418,11.576292037963867,113283.0
2021-09-25,,42716.59375,,,
2021-09-26,,43208.5390625,,,
2021-09-27,5.336999893188477,42235.73046875,25.23204803466797,11.679574966430664,113583.0
2021-09-28,5.390399932861328,41034.54296875,24.658788681030273,11.602113723754883,110124.0
2021-09-29,5.427599906921387,41564.36328125,25.10176658630371,11.787161827087402,111107.0
2021-09-30,5.414299964904785,43790.89453125,25.127822875976562,11.718307495117188,110979.0
2021-10-01,5.441699981689453,48116.94140625,25.783935546875,12.049674034118652,112900.0
2021-10-02,,47711.48828125,,,
2021-10-03,,48199.953125,,,
2021-10-04,5.3678998947143555,49112.90234375,21.152040481567383,12.389646530151367,110393.0
2021-10-05,5.453199863433838,51514.8125,21.664752960205078,12.66076374053955,110458.0
2021-10-06,5.475500106811523,55361.44921875,21.734283447265625,12.325093269348145,110560.0
2021-10-07,5.4918999671936035,53805.984375,21.27370262145996,12.307880401611328,110585.0
2021-10-08,5.517000198364258,53967.84765625,21.43012237548828,12.531661033630371,112833.0
2021-10-09,,54968.22265625,,,
2021-10-10,,54771.578125,,,
2021-10-11,5.506899833679199,57484.7890625,21.056447982788086,12.617728233337402,112180.0
2021-10-12,5.535999774932861,56041.05859375,,,
2021-10-13,5.531499862670898,57401.09765625,21.08251190185547,12.751134872436523,113456.0
2021-10-14,5.512499809265137,57321.5234375,20.978235244750977,12.772653579711914,113185.0
2021-10-15,5.512199878692627,61593.94921875,21.517030715942383,12.738226890563965,114648.0
2021-10-16,,60892.1796875,,,
2021-10-17,,61553.6171875,,,
2021-10-18,5.458399772644043,62026.078125,21.664752960205078,12.673675537109375,114428.0
2021-10-19,5.511300086975098,64261.9921875,21.152040481567383,12.053977966308594,110673.0
2021-10-20,5.5833001136779785,65992.8359375,21.716899871826172,12.264846801757812,110786.0
2021-10-21,5.59630012512207,62210.171875,21.27370262145996,11.812981605529785,107735.0
2021-10-22,5.657800197601318,60692.265625,20.456819534301758,11.696788787841797,106296.0
2021-10-23,,61393.6171875,,,
2021-10-24,,60930.8359375,,,
2021-10-25,5.649199962615967,63039.82421875,20.8565673828125,12.497232437133789,108715.0
2021-10-26,5.5543999671936035,60363.79296875,20.630615234375,12.37673568725586,106420.0
2021-10-27,5.564799785614014,58482.38671875,20.787050247192383,12.346611022949219,106363.0
2021-10-28,5.534999847412109,60622.13671875,20.743593215942383,12.46280574798584,105705.0
2021-10-29,5.644899845123291,62227.96484375,20.256942749023438,11.683879852294922,103501.0
2021-10-30,,61888.83203125,,,
2021-10-31,,61318.95703125,,,
2021-11-01,5.633699893951416,61004.40625,21.063705444335938,12.049674034118652,105551.0
2021-11-02,5.678899765014648,63226.40234375,,,
2021-11-03,5.678599834442139,62970.046875,21.263729095458984,11.554777145385742,105617.0
2021-11-04,5.5524001121521,61452.23046875,20.141843795776367,11.188982009887695,103412.0
2021-11-05,5.6016998291015625,61125.67578125,19.898330688476562,11.124431610107422,104824.0
2021-11-06,,61527.48046875,,,
2021-11-07,,63326.98828125,,,
2021-11-08,5.541100025177002,67566.828125,19.79396629333496,11.24062442779541,104781.0
2021-11-09,5.543099880218506,66971.828125,19.59393882751465,11.46440315246582,105535.0
2021-11-10,5.479100227355957,64995.23046875,20.08965492248535,11.374031066894531,105968.0
2021-11-11,5.4899001121521,64949.9609375,20.04616928100586,11.382637023925781,107725.0
2021-11-12,5.3979997634887695,64155.94140625,20.0026912689209,11.615023612976074,106312.0
2021-11-13,,64469.52734375,,,
2021-11-14,,65466.83984375,,,
2021-11-15,5.457600116729736,63557.87109375,,,
2021-11-16,5.456299781799316,60161.24609375,19.79396629333496,11.735522270202637,104508.0
2021-11-17,5.502200126647949,60368.01171875,19.872238159179688,11.438583374023438,102945.0
2021-11-18,5.52869987487793,56942.13671875,19.541759490966797,11.421370506286621,102524.0
2021-11-19,5.556399822235107,58119.578125,19.37651252746582,11.232016563415527,103035.0
2021-11-20,,59697.1953125,,,
2021-11-21,,58730.4765625,,,
2021-11-22,5.611599922180176,56289.2890625,19.424531936645508,11.34390640258789,102122.0
2021-11-23,5.585599899291992,57569.07421875,19.75017738342285,11.963603019714355,103663.0
2021-11-24,5.570400238037109,56280.42578125,20.278261184692383,12.208902359008789,104514.0
2021-11-25,5.605199813842773,57274.6796875,20.46308135986328,12.746832847595215,105811.0
2021-11-26,5.565100193023682,53569.765625,20.075828552246094,12.251935958862305,102224.0
2021-11-27,,54815.078125,,,
2021-11-28,,57248.45703125,,,
2021-11-29,5.607800006866455,57806.56640625,19.94380760192871,12.682279586791992,102814.0
2021-11-30,5.6006999015808105,57005.42578125,19.697370529174805,12.665066719055176,101915.0
2021-12-01,5.620871067047119,57229.828125,19.571985244750977,12.738226890563965,100775.0
2021-12-02,5.6915669441223145,56477.81640625,20.31187629699707,13.710163116455078,104466.0
2021-12-03,5.643321990966797,53598.24609375,20.241409301757812,13.903534889221191,105070.0
2021-12-04,,49200.703125,,,
2021-12-05,,49368.84765625,,,
2021-12-06,5.65009880065918,50582.625,20.479236602783203,13.96638011932373,106859.0
2021-12-07,5.688000202178955,50700.0859375,20.223800659179688,14.193594932556152,107558.0
2021-12-08,5.611800193786621,50504.796875,20.030017852783203,14.188760757446289,108096.0
2021-12-09,5.531599998474121,47672.12109375,19.49271011352539,14.159754753112793,106291.0
2021-12-10,5.571100234985352,47243.3046875,19.51913070678711,14.33379077911377,107758.0
2021-12-11,,49362.5078125,,,
2021-12-12,,50098.3359375,,,
2021-12-13,5.60866117477417,46737.48046875,18.99945068359375,14.246770858764648,107383.0
2021-12-14,5.679699897766113,46612.6328125,19.184419631958008,14.077571868896484,106760.0
2021-12-15,5.680600166320801,48896.72265625,19.122760772705078,14.164588928222656,107370.0
2021-12-16,5.6793999671936035,47665.42578125,19.316545486450195,14.353128433227539,108212.0
2021-12-17,5.687399864196777,46202.14453125,18.89374542236328,14.014724731445312,107201.0
2021-12-18,,46848.77734375,,,
2021-12-19,,46707.015625,,,
2021-12-20,5.693059921264648,46880.27734375,18.60307502746582,13.613476753234863,105020.0
2021-12-21,5.741300106048584,48936.61328125,18.629499435424805,13.632814407348633,105500.0
2021-12-22,5.74399995803833,48628.51171875,18.69996452331543,13.613476753234863,105244.0
2021-12-23,5.6529998779296875,50784.5390625,18.796855926513672,13.695659637451172,104891.0
2021-12-24,5.671795845031738,50822.1953125,,,
2021-12-25,,50429.859375,,,
2021-12-26,,50809.515625,,,
2021-12-27,5.67110013961792,50640.41796875,18.990642547607422,13.898698806762695,105531.0
2021-12-28,5.624100208282471,47588.85546875,18.920177459716797,13.913204193115234,104864.0
2021-12-29,5.627500057220459,46444.7109375,18.761625289916992,13.79718017578125,104107.0
2021-12-30,5.702700138092041,47178.125,18.453330993652344,13.753670692443848,104822.0
2021-12-31,5.570199966430664,46306.4453125,,,
2022-01-01,,47686.8125,,,
2022-01-02,,47345.21875,,,
2022-01-03,5.569300174713135,46458.1171875,18.962575912475586,14.063068389892578,103922.0
2022-01-04,5.68120002746582,45897.57421875,19.500333786010742,14.116246223449707,103514.0
2022-01-05,5.676199913024902,43569.00390625,19.130069732666016,13.569967269897461,101006.0
2022-01-06,5.705635070800781,43160.9296875,19.517959594726562,13.560297012329102,101561.0
2022-01-07,5.682400226593018,41557.90234375,19.949935913085938,13.623143196105957,102719.0
2022-01-08,,41733.94140625,,,
2022-01-09,,41911.6015625,,,
2022-01-10,5.632199764251709,41821.26171875,20.135055541992188,13.540961265563965,101945.0
2022-01-11,5.662199974060059,42735.85546875,20.58466339111328,13.942209243774414,103779.0
2022-01-12,5.567299842834473,43949.1015625,20.496503829956055,14.367632865905762,105686.0
2022-01-13,5.533199787139893,42591.5703125,20.87558364868164,14.65769100189209,105530.0
2022-01-14,5.526700019836426,43099.69921875,20.716901779174805,15.203969955444336,106928.0
2022-01-15,,43177.3984375,,,
2022-01-16,,43113.87890625,,,
2022-01-17,5.533299922943115,42250.55078125,20.716901779174805,15.228139877319336,106692.0
2022-01-18,5.5157999992370605,42375.6328125,20.840320587158203,15.295822143554688,106522.0
2022-01-19,5.565700054168701,41744.328125,20.699264526367188,15.223305702209473,108013.0
2022-01-20,5.43720006942749,40680.41796875,20.531768798828125,15.334497451782227,109102.0
2022-01-21,5.418099880218506,36457.31640625,20.54058837890625,15.358668327331543,108942.0
2022-01-22,,35030.25,,,
2022-01-23,,36276.8046875,,,
2022-01-24,5.457099914550781,36654.328125,20.514137268066406,15.445685386657715,107752.0
